movie_id,movielens_title,movielens_genres,tmdb_id,imdb_id,media_type,tmdb_source,tmdb_title,original_title,overview,poster_path,poster_url,backdrop_path,release_date,runtime,vote_average,vote_count,popularity,original_language,tmdb_genres,adult
28,Persuasion (1995),Drama|Romance,17015,0114117,movie,tmdb_movie,劝导,Persuasion,"　　根据简·奥斯丁同名小说《劝导》改编而成。
 　　埃略特家有三千金，大女儿伊莉莎白自负高傲，小女儿玛丽神经兮兮，一家人都虚荣自私，唯有二女儿安妮（Amanda Root饰）秀外慧中，凡事处理都大方得体。
 　　由于父亲和伊丽莎白的过度挥霍，全家人不得不把房屋租出，搬到近郊居住。由是，安妮和新主人的弟弟海军温沃斯上校（Ciarán Hinds饰）不期而遇，8年前的伤口再次被血淋淋地撕开——当年19岁的安妮和温沃斯在谈婚论嫁之际，因受到教母罗塞尔夫人（Susan Fleetwood饰）的“劝导”，性格软弱的安妮一时难以决断，最终抛弃了恋人。
 　　8年后，温沃斯退役归来，他已脱胎成一个举止风度不凡的翩翩美男子，又继承了大笔财富，迅即成为社交之星。而安妮最好的青春却早在漫长的岁月中空掷殆尽，回首往事，安妮对当年的决定追悔不已……",/10hycdhFLq3M3y0ONxIMSiY8Mrs.jpg,https://image.tmdb.org/t/p/w500/10hycdhFLq3M3y0ONxIMSiY8Mrs.jpg,/evCHYeumw4Y4hikG4AG9o5yZXUW.jpg,1995-05-01,104,7.187,147,2.0963,en,剧情|爱情,f
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,902,0112682,movie,tmdb_movie,童梦失魂夜,La Cité des enfants perdus,　　故事发生在一个雾气氤氲的奇幻城市中，怪博士格勒（丹尼尔·埃米尔福克 Daniel Emilfork 饰）因无法做梦而饱受折磨，痛苦的他唯有指示手下的克隆人（多米尼克·皮诺 Dominique Pinon 饰）绑架城中的孩童，通过一个怪异的机器来窃取他们的梦境。可是，所有的美梦到了他这儿，均变成了噩梦。阿一（朗·普尔曼 Ron Perlman 饰）天生巨大强壮，一日，相依为命的弟弟被怪博士掳走，善良的他为了救回弟弟，联手孤儿偷窃团的成员美蒂（嘉蒂斯·维泰特 Judith Vittet 饰），同怪博士展开了一场斗智斗勇的殊死搏斗。导演让-皮埃尔·热内 （Jean-Pierre Jeunet）用他一贯天马行空的想象力，为我们构筑了一个正邪混杂但善良不灭的华丽梦境。,/gNOu7xBfMNRAcrnjdP6XuJMrEnm.jpg,https://image.tmdb.org/t/p/w500/gNOu7xBfMNRAcrnjdP6XuJMrEnm.jpg,/f5ynCAQ1MuDgwoVyjouTw6UgK1l.jpg,1995-05-17,112,7.200,1221,2.0894,fr,奇幻|科幻|冒险,f
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama,37557,0115012,tv,tmdb_tv,贝贝罗历险记,アンデス少年ペペロの冒険,生活在安第斯山山区的贝贝罗，在10岁生日的那天目睹一只金色的山鹰飞过。从母亲那里得知，7年前当故乡大旱时，自己的父亲正是在看到了同样的一只鹰后，离家出发去寻找鹰的来源——传说中的黄金都市。感到这是父亲的某种呼唤，于是惜别了依依不舍的母亲，踏上了父亲曾经走过的旅程……,/eDxfB9ILGc5zZHdYPSjdlPT2ec9.jpg,https://image.tmdb.org/t/p/w500/eDxfB9ILGc5zZHdYPSjdlPT2ec9.jpg,/1XyTXvPjIsc0PBk6c9Hk5m2tHqs.jpg,1975-10-06,30,8.500,2,0.9599,ja,动作冒险|动画,f
31,Dangerous Minds (1995),Drama,9909,0112792,movie,tmdb_movie,危险游戏,Dangerous Minds,露安（米歇尔·菲佛 Michelle Pfeiffer 饰）曾经是海军陆战队中的一员，在军营里度过了九个年头，练就了一身非凡的本领和一颗钢铁般的心脏。退伍后，对教育充满了热情的露安决定成为一名教师，准备将她从军期间学习到的精神发扬光大。谁知道刚到学校的第一天露安便知道自己遇见了难啃的骨头，原来她所教导的，竟然是一群丝毫不遵守规章制度的问题学生。在经历了起初的挫败后，露安很快就调整了战术，她发现这些孩子表面上桀骜不驯，但其实内心却有着向善的火种。凯丽的意外怀孕（布鲁克琳·哈里斯 Bruklin Harris 饰）、埃米利奥（Wade Dominguez 饰）无法自控的暴力倾向、洛尔（雷诺里·圣地亚哥 Renoly Santiago 饰）的自卑和懦弱，且看露安如何用真情和爱心帮助这些迷途的羔羊找到回家的路。,/yWHWC8fJRp2kLgiFrEa8o3krOH9.jpg,https://image.tmdb.org/t/p/w500/yWHWC8fJRp2kLgiFrEa8o3krOH9.jpg,/k28lTv01nuncbs9Y2WZh6FQunqv.jpg,1995-08-11,99,6.977,1279,3.0734,en,剧情,f
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,63,0114746,movie,tmdb_movie,十二猴子,Twelve Monkeys,公元2035年，人类被12只猴子军研制的一种病毒侵袭，大部分人类都在这场病毒灾难中死亡，只有少数人侥幸逃生，但也只能在阴暗的地下，苟且偷生。科学家们决定派人穿越时光回到1996年追查12只猴子军的来历。囚徒詹姆斯·科尔(布鲁斯·威利斯 Bruce Willis 饰)被挑选为志愿者。阴差阳错，科尔回到了1990年，当他向当时的人们描述未来的那场大灾难时，被当作精神病捉了起来并被医生凯瑟琳·雪莉（玛德琳·斯通 Madeleine Stowe 饰）诊断为精神分裂症。科尔在病友杰弗里·戈因斯帮助下逃脱，回到了未来。因为没查清12只猴子军的来历，科尔再次被派回了1996年。科尔这次发现了12只猴子军的起源地在费城，他找到了医生凯瑟琳，二人一起展开了追查12只猴子军的冒险之旅!,/jysTIOwc3BSAsIF0GpiM4evLX8a.jpg,https://image.tmdb.org/t/p/w500/jysTIOwc3BSAsIF0GpiM4evLX8a.jpg,/mKIkGoyuR71qz6FdiEiOjxvBQcS.jpg,1995-12-29,129,7.608,9158,6.1953,en,科幻|惊悚|悬疑,f
33,Wings of Courage (1995),Adventure|Romance|IMAX,78802,0114952,movie,tmdb_movie,Wings of Courage,Wings of Courage,,/zoxqNb6v55C35DDqNn03Grzhzgr.jpg,https://image.tmdb.org/t/p/w500/zoxqNb6v55C35DDqNn03Grzhzgr.jpg,/26cC4TayVw21cUuwSp1rbDsix3l.jpg,1995-06-16,40,6.729,24,0.5007,en,爱情|冒险,f
34,Babe (1995),Children|Drama,9598,0112431,movie,tmdb_movie,小猪宝贝,Babe,一部关于不合群的温馨真人童话，讲述一只平凡小猪为寻找接纳而竭尽全力的故事。,/7mPKIdCVIuPEE0FpYX7UE91yWaW.jpg,https://image.tmdb.org/t/p/w500/7mPKIdCVIuPEE0FpYX7UE91yWaW.jpg,/agkZziO4ZPAsVfKUrJD68lys08P.jpg,1995-07-18,89,6.279,3132,4.7770,en,奇幻|剧情|喜剧|家庭,f
35,Carrington (1995),Drama|Romance,47018,0112637,movie,tmdb_movie,卡琳顿,Carrington,这是一个上世纪20年代的真实故事。朵拉（艾玛·汤普森 Emma Thompson饰）是英国文艺圈里的一名画家，她长相帅气，心中有着世俗无法理解的感情观；同样的性格也可以在作家利顿（乔纳森·普雷斯 Jonathan Pryce 饰）身上看到。他们心灵相通，互相寄托着真爱，却又同时在其他人身上寻找慰藉。利顿在爱上朵拉的同时，也对另一名男子帕特里奇（史蒂芬·威丁顿 Steven Waddington 饰）钟情，于是，朵拉选择了嫁给帕特里奇，从而留住心爱的利顿。当帕特里奇的朋友杰罗（塞缪尔·韦斯特Samuel West 饰）远道而来后，朵拉和这个新来的朋友很快就打得火热。终此一生，他们都在不同的角色中间游走，当利顿病逝后，朵拉也结束了自己的生命。也许朵拉和利顿心中的真爱，已经交付给彼此。,/8NmeBTkC4UQa8XT2GGsBN2R8Bqo.jpg,https://image.tmdb.org/t/p/w500/8NmeBTkC4UQa8XT2GGsBN2R8Bqo.jpg,/1a1QU6pD3MzrjrPXhBctuPm3oCl.jpg,1995-05-25,121,6.193,70,0.4739,en,历史|剧情|爱情,f
36,Dead Man Walking (1995),Crime|Drama,687,0112818,movie,tmdb_movie,死囚漫步,Dead Man Walking,　　修女海伦（苏珊·萨兰登 Susan Sarandon饰）受死刑犯马修·庞斯莱（西恩·潘 Sean Penn饰）之托，前往监狱探望他。马修否认残杀年轻情侣被判死刑，提出上诉。海伦一路走访，深入村庄调查真相。一方面是被虐杀而死的无辜情侣，一方面是即将被处决的罪犯的精神依托， 海伦使尽各种办法帮助马修，但当她面对受害者双亲的痛诉以及公众的愤怒时，海伦的内心也陷入纠结的道德审判中。海伦最终感化了马修。行刑前，马修承认自己的罪行并祈求得到受害者家人的宽恕，安心而有尊严的走完人生的最后168小时。 本片改编自修女海伦·普雷金的真实故事，苏珊·萨兰登因本片荣获第68届奥斯卡最佳女主角。,/eShxyjhWoFl3BwsuEmVsr4nLaMZ.jpg,https://image.tmdb.org/t/p/w500/eShxyjhWoFl3BwsuEmVsr4nLaMZ.jpg,/gwRWQeHfPuA8mg73kydQsM8rdXq.jpg,1995-12-29,122,7.326,1507,2.6025,en,剧情,f
37,Across the Sea of Time (1995),Documentary|IMAX,139405,0112286,tv,tmdb_tv,Fábrica de Casamentos,Fábrica de Casamentos,,/LOSyiEkTq0NEQNcnLhf274WWo5.jpg,https://image.tmdb.org/t/p/w500/LOSyiEkTq0NEQNcnLhf274WWo5.jpg,/oHBHQwRryc9skWsCIRiLUr0dFAg.jpg,2017-03-04,,4.000,1,0.3550,pt,真人秀,f
38,It Takes Two (1995),Children|Comedy,33689,0113442,movie,tmdb_movie,好事成双,It Takes Two,阿曼达（玛丽-凯特·奥尔森 Mary-Kate Olsen 饰）是一个孤儿，从小在孤儿院中长大，尽管不知道自己的父母身在何处，但个性活泼又善良的阿曼达深得长辈和朋友们的喜爱，生活过得无忧无虑。艾丽莎（艾什丽·奥尔森 Ashley Olsen 饰）出生于富有的家庭，从小到大过得都是锦衣玉食的生活，但即便如此，她还是终日闷闷不乐，因为一个名叫克莱瑞斯（珍妮·希伯特 Jane Sibbett 饰）的讨厌女人即将要成为她的后妈。就是这样两个身份和境遇都大相径庭的女孩，她们却有着几乎一模一样的面孔，一次偶然中，这两个女孩相遇了，惊讶于彼此相似的容颜，一个奇妙的点子在两个女孩脑中产生了，她们决定交换身份，尝试新的生活。,/4CptjFLiIJXtjc3dykS7vkEHMbw.jpg,https://image.tmdb.org/t/p/w500/4CptjFLiIJXtjc3dykS7vkEHMbw.jpg,/yS3E5LOcFsk3eWGh3oWGnsfV1M8.jpg,1995-11-17,101,6.503,977,2.9175,en,喜剧|家庭|爱情,f
39,Clueless (1995),Comedy|Romance,9603,0112697,movie,tmdb_movie,独领风骚,Clueless,故事发生在位于比弗利山庄的一所贵族学校中，能够进入此学校就读的学生们，非富即贵，所以，校园里奢侈和自由的风气和普通的学校是无法相比的。在这里，成绩和品行都不重要，重要的是五颜六色的名牌时装，是闪闪发光的珠宝配饰，是张扬奔放肆意挥洒的个性。我们的主人公雪儿（艾丽西亚·希尔维斯通 Alicia Silverstone 饰）就在这样的世界里生活成长着。一位转学生的到来吸引了雪儿的注意，在偌大的校园里，在同学朋友的眼中，这名转学生简直就是“怪胎”，穿着平庸打扮又土气，雪儿决定帮助她改头换面，“重新做人”。在雪儿的指导下，转学生果然有了焕然一新的面貌，甚至更胜雪儿一筹，这让雪儿的内心里十分不平。,/tfHtFWk4uNgrPWEOTSt9qb66ZDa.jpg,https://image.tmdb.org/t/p/w500/tfHtFWk4uNgrPWEOTSt9qb66ZDa.jpg,/65d0MccsiRSPTVicregKQL8owoo.jpg,1995-07-19,97,7.255,4818,5.7005,en,喜剧|爱情,f
40,"Cry, the Beloved Country (1995)",Drama,34615,0112749,movie,tmdb_movie,哭泣的大地,"Cry, the Beloved Country",一个南非传教士去寻找他在大城市犯罪的迷途儿子。,/96TZr6o4kuiIEryC5jkzaQoP6m5.jpg,https://image.tmdb.org/t/p/w500/96TZr6o4kuiIEryC5jkzaQoP6m5.jpg,/i1b7potegowFC5g11Bs4kdqOVDE.jpg,1995-12-15,106,6.768,28,0.4149,en,剧情,f
41,Richard III (1995),Drama|War,31174,0114279,movie,tmdb_movie,理查三世,Richard III,"　　在1930年代，当时世界被战争而分裂，人类处在激情与痛苦当中。导演理查德·隆克瑞恩巧妙地将故事中的狡诈、阴谋、残暴，与当代法西斯象征主义结合在一起。伊安·麦克莱恩演出理查三世，他欲夺取兄长的王位，谋杀、骗婚、歼灭亲族无所不用其极，这样强烈的欲望，驱使他永无止尽的毁掉周遭的人。
 　　影片是根据莎士比亚的名剧《理查三世》改编而成的，但是影片将故事发生的时间背景由原著中1483-1485年转换到1930年。将莎士比亚的剧作移植到其它年代，是电影人常常做的事，但是却不一定每次都做的好。难能可贵的是，这版《理查三世》不但以睿哲的智能改编了这部剧作，并且在不破坏莎翁美丽的词句下，为此剧注入现代的活力。",/cBg1AMH1ucPsDlNMfcHlrreQXQX.jpg,https://image.tmdb.org/t/p/w500/cBg1AMH1ucPsDlNMfcHlrreQXQX.jpg,/l8gbqIvow8rXFblM5IzYI5AKN8Z.jpg,1995-12-29,104,6.800,195,1.3454,en,剧情|战争,f
42,Dead Presidents (1995),Action|Crime|Drama,11443,0112819,movie,tmdb_movie,绝命战场,Dead Presidents,"六十年代末期的布鲁克林黑人街区，高中生安东尼（Larenz Tate 饰）与好友乔伊、斯格普等人享受着虽不富裕但也饶有兴味的生活。街上的小头目科比欣赏安东尼的球技，经常给予他照顾。毕业前夕，安东尼放弃上大学的机会，选择参军，他带着女友胡安妮塔与父母的牵挂踏上了越南的土地。
 　　安东尼与斯格普所在的连队经历了地狱般的一线作战，有战友为避免被杀使用死人头颅做护身符，开肠破肚的军人请求别人将自己杀死……1973年，安东尼完好无损的回到家乡，但太多事情已经改变，斯格普仍靠拉皮条为生，科比的生意日渐萎缩，胡安妮塔委身于黑帮势力，她的妹妹莎拉则加入了黑豹党……在肉食店工作的安东尼无法忍受这一切，遂决定参与一起针对联邦储备银行的抢劫。",/eGfsSXizR11tTHVo0kuOOFPAxZt.jpg,https://image.tmdb.org/t/p/w500/eGfsSXizR11tTHVo0kuOOFPAxZt.jpg,/c8H6Xi9im1tT6HP9PA9HpFE3sOy.jpg,1995-09-29,119,6.675,329,1.8135,en,犯罪|剧情|动作,f
43,Restoration (1995),Drama,35196,0114272,movie,tmdb_movie,乱世情缘,Restoration,"受强人帝王“查理二世""（山姆尼尔饰）王室的邀请，年轻又有活力的罗柏麦瑞佛（小劳勃道尼饰演），放弃了他的医学研究而接受御医的工作。依照国王的要求，他与皇室最年轻的女王--希莉亚（波丽华肯饰演）缔结了政治婚姻。为了报答所被赋予的骑士资格和国家资产，国王建议麦瑞佛拒绝对新娘做任何的承诺。然而宫廷画家--费恩（休葛兰饰演）却极力鼓励他。麦瑞佛实在无法控制自己对希莉亚的欲望，但她将他的殷勤置于千里之外。 这部电影由梅格莱恩，山姆尼尔以及小劳勃道尼主演，故事以１６６０年，英王查理二世复辟的王权复兴时期为背景，这个时期的欧洲文化也正经历一场科学，艺术与社会结构的崭新探索，虽然这是一个变动中的时代，但某方面来看，其中也充满了挑战与力量，故事描述一名很有天份的医生，如何由年轻气盛时的沈迷繁华，醉生梦死，到省思彻悟后的返璞归真，救世济人． Restoration一词不仅是历史上”复辟”的专有名词，同时也代表了一个迷失灵魂由堕落到重生的心路历程．",/z1YM3WFZnF2NwHT5IRGYUcvZBSl.jpg,https://image.tmdb.org/t/p/w500/z1YM3WFZnF2NwHT5IRGYUcvZBSl.jpg,/nrd3UFXhaqV6odGd9cOVJfdqqGT.jpg,1995-12-29,117,6.085,136,1.1443,en,剧情|爱情,f
44,Mortal Kombat (1995),Action|Adventure|Fantasy,9312,0113855,movie,tmdb_movie,真人快打,Mortal Kombat,位于天地边沿的魔界向人类挑战，若这次人界落败，邪魔立即统治人类世界，沦入万劫不复之地。为了迎接这项挑战，保卫人界的雷电之神派出三名正义勇士迎战，起初还能轻易打败大魔神的邪魔武士，但当大魔神制造幻像，三人旋即陷入困境，幸得魔界公主相助方能击败魔头，人界才能得以见天日。  根据著名同名正宗美式血腥格斗游戏改编的电影大作！这个游戏在大陆被称作《真人快打》，又名《究极神拳》《龙争虎斗》。  说起电玩改编电影，就不能不提起《魔宫帝国》。这部影片在1995年推出，以魔幻世界、东方武术和电脑特效作卖点，上映后大受欢迎，所取得的7千多万美元票房，更让她在电玩改编电影排行榜上高居榜首之位达6年之久。《魔》电影版改编自1992推出的同名电玩，与《街头霸王》一样吃重於格斗的场面，不过剧中主角的设计安排就与电玩中的角色颇相似，这点就较讨好电玩迷们。《魔》电影版以2千多万美元成本拍摄，在全球推出后创下卖座佳绩，便紧接开拍续集。,/9YhpvhhvLrtL1wlwEfpVL16GI9d.jpg,https://image.tmdb.org/t/p/w500/9YhpvhhvLrtL1wlwEfpVL16GI9d.jpg,/dfU9xyEEyLxvZ5unTn05Whm9Lce.jpg,1995-08-18,101,5.912,2574,10.8717,en,动作|奇幻,f
45,To Die For (1995),Comedy|Drama|Thriller,577,0114681,movie,tmdb_movie,不惜一切,To Die For,这部犀利颠覆（且惊人地具有预见性）的讽刺之作，将美国式名人崇拜的执念扭曲成一场恐怖喜剧，精准剖开我们这个被电视媒介支配、沉迷真实罪案的时代。妮可·基德曼迎来突破性演出，以邻家女孩式的气象播报员形象进行恶魔般解构——她阳光完美的表象下掩藏着谋杀之心，对名誉的残酷追逐将三名迷惘青年卷入一桩低俗不堪、足以登上小报头条的丑闻。格斯·范·桑特导演通过巧妙转换叙事视角、伪纪录片式访谈，以及华金·菲尼克斯、马特·狄龙、卡西·阿弗莱克等组成的出色配角阵容，为这部审视郊区社会病态的黑暗喜剧增添了层层耐人寻味的深意。[标准收藏],/woWEjoUaqbZvdqTuaY4kq6NBr13.jpg,https://image.tmdb.org/t/p/w500/woWEjoUaqbZvdqTuaY4kq6NBr13.jpg,/2g58NnfO9ecZc0VcP0i0EVyKV7m.jpg,1995-09-22,106,6.600,886,2.3779,en,剧情|喜剧|犯罪,f
